"","popularity","acousticness","danceability","duration_ms","energy","liveness","loudness","speechiness","tempo","valence","length_title"
"44163",33,0.000212,0.474,175747,0.958,0.506,-4.131,0.0516,120.018,0.69,14
"44164",32,0.946,0.481,380044,0.383,0.109,-11.556,0.0323,175.015,0.36,9
"44166",33,0.993,0.393,225011,0.114,0.147,-27.79,0.0365,129.119,0.385,23
"44167",24,0.995,0.38,157373,0.0178,0.0833,-28.117,0.0577,127.081,0.258,49
"44168",40,0.987,0.433,158773,0.336,0.11,-17.128,0.0298,87.628,0.557,35
"44169",32,0.474,0.127,66947,0.0428,0.113,-27.396,0.055,84.954,0.0496,9
"44170",4,0.866,0.085,255107,0.0206,0.632,-27.962,0.036,167.979,0.0374,73
"44171",19,0.963,0.264,354867,0.0335,0.298,-22.393,0.0371,71.092,0.149,76
"44172",36,0.864,0.277,152200,0.125,0.0942,-25.015,0.0417,141.957,0.233,56
"44173",1,0.995,0.47,264667,0.032,0.108,-28.515,0.0405,116.365,0.108,51
"44174",46,0.61,0.154,238000,0.119,0.064,-22.124,0.0437,135.78,0.0371,15
"44175",1,0.93,0.214,212133,0.0688,0.707,-25.263,0.0599,141.957,0.0731,59
"44177",32,0.897,0.132,227880,0.0232,0.126,-30.984,0.037,83.313,0.0501,53
"44178",42,0.966,0.259,156173,0.0354,0.0911,-24.925,0.0431,99.241,0.146,46
"44180",28,0.971,0.139,126440,0.00564,0.0763,-30.011,0.0389,141.957,0.036,51
"44182",25,0.983,0.287,165667,0.12,0.164,-19.3,0.0466,141.957,0.121,29
"44183",10,0.985,0.272,81893,0.0316,0.146,-24.567,0.0345,139.433,0.126,84
"44184",39,0.946,0.514,72267,0.143,0.0996,-25.579,0.0354,111.421,0.842,84
"44189",33,0.995,0.292,182853,0.0214,0.0908,-31.732,0.0486,172.621,0.119,78
"44194",1,0.945,0.202,169572,0.186,0.15,-13.112,0.0407,73.053,0.183,47
"44195",30,0.000323,0.515,253493,0.937,0.257,-4.188,0.0406,133.959,0.581,8
"44197",35,0.00366,0.268,292313,0.878,0.37,-3.851,0.057,141.957,0.186,3
"44198",27,0.995,0.325,190226,0.00536,0.0721,-30.453,0.0419,70.639,0.063,51
"44200",43,0.755,0.0775,168907,0.0289,0.0859,-26.725,0.0383,174.446,0.0475,21
"44201",51,0.0343,0.538,231347,0.743,0.103,-5.928,0.0515,141.957,0.316,14
"44202",1,0.982,0.218,202813,0.0294,0.11,-29.924,0.0444,117.259,0.0665,41
"44204",37,0.994,0.413,340067,0.0149,0.189,-23.076,0.0389,62.251,0.0409,52
"44206",44,0.866,0.517,354573,0.273,0.979,-17.279,0.0627,63.423,0.321,12
"44207",46,0.933,0.219,267318,0.151,0.235,-14.097,0.0366,82.019,0.111,52
"44208",51,0.986,0.224,341000,0.0591,0.128,-24.575,0.0395,62.64,0.0342,10
"44209",40,0.946,0.395,213467,0.447,0.114,-11.529,0.0375,141.957,0.542,20
"44210",11,0.687,0.321,252467,0.146,0.264,-21.739,0.0374,139.12,0.362,69
"44213",38,0.0467,0.543,315400,0.499,0.112,-5.643,0.0311,115.024,0.104,3
"44214",36,0.00224,0.531,239200,0.982,0.409,-4.084,0.0522,110.038,0.601,13
"44215",28,0.994,0.392,276000,0.0319,0.0997,-28.096,0.0344,73.3,0.099,35
"44216",38,0.961,0.146,205000,0.123,0.107,-21.041,0.0502,98.297,0.127,110
"44218",28,0.934,0.254,258360,0.0197,0.106,-30.529,0.0409999999999999,86.088,0.182,64
"44220",36,0.995,0.45,306120,0.00375,0.108,-31.773,0.0545,75.891,0.0817,45
"44221",37,0.984,0.242,151920,0.0523,0.108,-23.426,0.0426,69.799,0.0377,27
"44222",54,0.991,0.315,244067,0.0146,0.0776,-31.689,0.0447,130.274,0.112,32
"44223",62,0.995,0.454,184853,0.0139,0.0736,-29.966,0.0514,130.253,0.244,47
"44224",22,0.94,0.572,328587,0.151,0.338,-21.13,0.0472,108.786,0.634,58
"44225",54,0.989,0.359,338253,0.0323,0.0938,-24.408,0.0377,107.169,0.0728,39
"44226",28,0.993,0.296,212680,0.002,0.0938,-39.944,0.0369,71.512,0.0807,44
"44227",46,0.99,0.307,310000,0.0595,0.368,-26.442,0.0365,72.898,0.0394,27
"44228",34,0.904,0.208,304773,0.0932,0.13,-19.932,0.0389,96.453,0.099,46
"44229",34,0.996,0.364,329893,0.00648,0.0691,-34.833,0.0501,81.282,0.0483,32
"44230",34,0.958,0.103,259373,0.0477,0.0914,-24.094,0.0455,171.918,0.0389,51
"44233",32,0.957,0.342,160000,0.198,0.0972,-24.314,0.0471,140.215,0.194,152
"44234",40,0.972,0.231,264067,0.107,0.0683,-19.28,0.0413,95.169,0.136,39
"44235",25,0.924,0.107,282613,0.00813,0.0862,-32.078,0.0426,141.957,0.0389,71
"44237",1,0.968,0.288,100107,0.0519,0.106,-26.188,0.0583,84.62,0.0733,35
"44238",33,0.938,0.258,231419,0.242,0.175,-11.909,0.0336,116.755,0.147,14
"44239",28,0.99,0.273,296880,0.0445,0.12,-26.127,0.0356,84.268,0.0947,79
"44240",49,0.993,0.341,357747,0.0142,0.113,-28.293,0.0388,76.382,0.0384,46
"44241",40,0.983,0.223,310307,0.166,0.0998,-15.123,0.0346,68.618,0.0568,31
"44245",32,0.82,0.0981,286773,0.418,0.369,-9.051,0.0384,78.801,0.183,38
"44246",44,0.953,0.207,367560,0.0266,0.0954,-27.864,0.0474,93.987,0.129,45
"44248",36,0.993,0.244,336000,0.0317,0.14,-25.469,0.0388,87.52,0.037,40
"44249",50,0.000554,0.493,340622,0.963,0.091,-5.421,0.177,75.02,0.199,5
"44250",31,0.982,0.063,68600,0.0579999999999999,0.089,-35.57,0.0414,75.047,0.0477,27
"44252",40,0.922,0.238,249732,0.223,0.135,-12.825,0.038,116.286,0.109,10
"44253",46,0.907,0.453,206933,0.147,0.162,-19.904,0.069,173.619,0.689,58
"44254",39,0.902,0.428,182347,0.306,0.282,-14.662,0.0382,141.957,0.588,78
"44256",37,0.962,0.148,344653,0.283,0.171,-14.84,0.0388,86.018,0.15,78
"44257",22,0.967,0.466,278267,0.307,0.0757,-15.327,0.0542,141.957,0.678,60
"44258",37,0.972,0.2,266560,0.085,0.115,-21.727,0.0431,125.754,0.0391,31
"44259",1,0.99,0.261,40413,0.153,0.282,-22.184,0.0401,79.152,0.446,81
"44261",52,0.0262,0.481,370187,0.878,0.282,-4.734,0.0552,136.534,0.401,16
"44262",32,0.935,0.208,301000,0.0957,0.0984,-21.794,0.0461,87.218,0.173,75
"44265",37,0.932,0.305,262387,0.471,0.137,-6.348,0.0351,141.957,0.167,34
"44268",29,0.992,0.521,228013,0.0979,0.0892,-19.848,0.0624,141.521,0.927,51
"44269",36,0.73,0.451,159440,0.339,0.15,-14.723,0.0306,132.065,0.273,20
"44270",30,0.995,0.483,238440,0.108,0.0999,-19.835,0.127,93.29,0.654,25
"44271",13,0.922,0.394,371427,0.0871,0.417,-19.756,0.0436,134.129,0.235,50
"44272",35,0.984,0.209,233667,0.0427,0.0849,-24.508,0.0389,68.179,0.0574,82
"44273",1,0.956,0.357,286800,0.397,0.0647,-9.305,0.0322,79.976,0.216,31
"44274",29,0.984,0.48,233128,0.0156,0.117,-30.108,0.0401,141.957,0.308,8
"44275",23,0.969,0.423,219040,0.229,0.103,-17.003,0.0375,119.709,0.307,15
"44277",47,0.995,0.419,117573,0.00173,0.0611,-40.563,0.0699,111.16,0.582,40
"44278",36,0.00124,0.553,139500,0.668,0.0911,-7.015,0.0386,119.934,0.614,6
"44279",11,0.962,0.142,206400,0.123,0.113,-17.753,0.0403,70.692,0.0366,79
"44280",32,0.993,0.348,333240,0.0553,0.0891,-28.158,0.0471,74.303,0.138,16
"44281",14,0.995,0.378,94093,0.183,0.11,-18.252,0.038,94.995,0.234,68
"44282",25,0.971,0.356,197387,0.316,0.0747,-22.754,0.0395,124.32,0.167,73
"44284",35,0.994,0.452,238547,0.0757,0.098,-17.739,0.0596,67.214,0.119,37
"44285",30,0.955,0.568,178827,0.183,0.0957,-21.604,0.0389,111.599,0.85,51
"44287",30,0.993,0.537,263000,0.021,0.166,-24.47,0.0574,114.814,0.116,34
"44288",28,0.951,0.441,319040,0.0544,0.207,-17.408,0.0351,100.104,0.143,34
"44289",1,0.965,0.376,164760,0.0623,0.609,-28.382,0.0849,114.707,0.161,67
"44290",33,0.989,0.456,123390,0.132,0.144,-18.32,0.0585,141.957,0.561,11
"44291",34,0.993,0.441,258093,0.0203,0.0956,-30.948,0.0436,107.639,0.0547,7
"44293",34,0.897,0.321,185883,0.15,0.101,-21.943,0.039,96.357,0.403,8
"44295",38,0.991,0.171,346400,0.0243,0.0773,-26.081,0.0394,86.299,0.0384,100
"44296",30,0.767,0.237,262093,0.353,0.181,-18.144,0.0484,120.175,0.311,14
"44297",48,0.00987,0.308,408707,0.731,0.12,-7.178,0.0472,98.014,0.212,5
"44298",43,0.977,0.337,207800,0.0242,0.111,-27.199,0.0536,141.957,0.352,71
"44299",1,0.968,0.476,231747,0.101,0.112,-19.426,0.039,105.106,0.517,43
"44300",33,0.984,0.31,130896,0.207,0.0924,-22.729,0.0336,134.997,0.282,39
"44301",28,0.824,0.604,230427,0.439,0.101,-13.207,0.112,120.002,0.155,24
"44303",57,0.936,0.0813,284000,0.0901,0.423,-25.468,0.0465,62.361,0.0764,51
"44304",1,0.892,0.29,233670,0.079,0.341,-17.46,0.04,123.817,0.205,59
"44306",1,0.98,0.399,228907,0.0637,0.0667,-23.868,0.0498,120.086,0.0862,54
"44307",40,0.876,0.155,224547,0.0958,0.389,-18.049,0.0393,139.609,0.0372,62
"44308",38,0.991,0.137,298804,0.0496,0.138,-28.925,0.0382,74.752,0.151,37
"44309",35,0.983,0.392,244840,0.364,0.107,-13.969,0.0542,172.121,0.73,53
"44310",42,0.864,0.163,160507,0.0279,0.255,-23.157,0.0376,74.782,0.184,38
"44314",40,0.99,0.313,238440,0.0075599999999999,0.0542,-32.454,0.0463,133.018,0.0898,44
"44316",1,0.986,0.339,340240,0.0935,0.739,-23.928,0.0549,116.537,0.0439,57
"44318",13,0.995,0.246,224960,0.19,0.167,-20.788,0.0338,66.474,0.076,74
"44319",38,0.984,0.157,136960,0.0553,0.107,-23.391,0.0381,141.957,0.0421,49
"44320",34,0.377,0.308,310893,0.732,0.176,-8.069,0.0469,75.195,0.241,42
"44321",33,0.725,0.26,93533,0.0746,0.473,-21.479,0.0439,141.957,0.0336,26
"44324",1,0.913,0.412,71160,0.0126,0.181,-33.308,0.0625,80.374,0.152,61
"44325",26,0.989,0.316,307760,0.0579999999999999,0.106,-23.956,0.0368,81.657,0.322,73
"44326",1,0.926,0.191,347707,0.0637,0.181,-29.69,0.0512,97.68,0.0449,51
"44327",36,0.00039,0.237,314133,0.85,0.114,-3.461,0.042,158.097,0.458,20
"44328",38,0.948,0.262,141400,0.0591,0.135,-24.22,0.0484,135.857,0.0474,26
"44329",28,0.861,0.602,345040,0.313,0.204,-17.395,0.0497,95.635,0.826,60
"44330",48,0.934,0.147,268773,0.137,0.121,-15.835,0.0376,141.579,0.0681,27
"44332",1,0.956,0.179,335160,0.0457,0.103,-26.078,0.034,86.586,0.302,73
"44334",28,2.61e-05,0.169,304187,0.991,0.302,-4.103,0.145,161.934,0.407,15
"44335",36,0.959,0.0667,226787,0.0338,0.09,-26.563,0.0474,141.957,0.0376,26
"44337",27,0.964,0.148,218115,0.0169,0.0702,-31.437,0.0427,141.957,0.0338,36
"44338",37,0.911,0.375,323427,0.185,0.0741,-15.758,0.0427,95.874,0.137,50
"44339",25,0.894,0.0696,218000,0.0747,0.325,-23.086,0.0417,75.282,0.0333,78
"44340",1,0.812,0.348,278000,0.165,0.103,-19.487,0.0396,126.085,0.465,22
"44341",1,0.963,0.246,333013,0.0936,0.113,-20.937,0.0696,66.532,0.413,58
"44342",47,0.993,0.242,237747,0.0962,0.085,-29.548,0.04,135.879,0.229,64
"44344",22,0.964,0.28,125507,0.149,0.118,-17.86,0.0342,66.435,0.164,41
"44345",26,0.951,0.0677,219613,0.139,0.113,-23.689,0.0428,72.665,0.0535,17
"44346",40,0.995,0.433,190493,0.0127,0.0947,-26.732,0.0538,117.132,0.0562,21
"44347",34,0.995,0.34,102413,0.0788,0.157,-28.529,0.0688,76.211,0.355,39
"44348",48,0.892,0.202,115467,0.00999,0.101,-32.476,0.0413,62.501,0.0378,85
"44350",35,0.952,0.196,290427,0.126,0.141,-23.725,0.0393,100.07,0.137,27
"44351",36,0.957,0.201,198693,0.115,0.108,-15.789,0.0406,147.055,0.0393,44
"44355",33,0.993,0.508,100773,0.0539,0.128,-26.079,0.0462,92.911,0.113,44
"44357",23,0.985,0.167,59493,0.00264,0.465,-28.894,0.048,126.388,0.116,63
"44358",38,0.925,0.306,343897,0.371,0.137,-11.655,0.042,174.898,0.0363,39
"44360",33,0.788,0.137,278467,0.17,0.0988,-28.62,0.0508,55.05,0.0616,11
"44361",36,0.981,0.368,170000,0.0943,0.113,-19.879,0.0548,118.679,0.199,83
"44362",61,0.996,0.5,327080,0.0104,0.0573,-26.764,0.0622,114.76,0.133,85
"44363",43,0.336,0.467,182973,0.554,0.0629,-10.12,0.033,140.345,0.552,9
"44368",43,0.971,0.0813,188493,0.0135,0.0748,-36.2,0.048,141.957,0.0394,37
"44369",30,0.856,0.358,76173,0.184,0.117,-16.373,0.0558,102.994,0.212,41
"44371",42,0.976,0.255,403933,0.0342,0.0954,-28.614,0.0369,125.934,0.103,95
"44372",32,0.989,0.364,266480,0.187,0.119,-20.652,0.0359,109.887,0.143,14
"44373",33,6.5e-05,0.464,381227,0.99,0.773,-3.706,0.102,100.011,0.309,16
"44374",38,0.919,0.37,117600,0.257,0.274,-15.982,0.0418,71.521,0.216,16
"44376",35,9.55e-05,0.351,365453,0.985,0.0983,-2.652,0.135,155.994,0.13,22
"44378",37,0.965,0.124,395373,0.0176,0.0941,-30.964,0.0371,67.128,0.0383,45
"44380",41,0.992,0.126,335973,0.0575,0.133,-30.823,0.0595,61.871,0.223,47
"44382",36,0.962,0.375,143581,0.208,0.0856,-12.955,0.0341,67.714,0.379,39
"44383",36,0.985,0.339,358493,0.0562,0.0896,-26.827,0.0513,109.861,0.133,54
"44385",40,0.941,0.0822,239000,0.0349,0.095,-23.618,0.0487,83.894,0.0288,17
"44386",39,0.00155,0.348,316133,0.691,0.343,-6.611,0.0315,185.077,0.193,8
"44387",21,0.994,0.414,113133,0.108,0.0753,-27.302,0.0546,127.295,0.216,52
"44389",40,0.0499,0.477,302547,0.535,0.168,-4.086,0.0299,116.726,0.143,20
"44390",24,0.993,0.319,290000,0.0113,0.0852,-31.574,0.0373,91.557,0.148,69
"44391",50,0.97,0.0769,215867,0.0484,0.0825,-26.768,0.0407,141.957,0.0398,30
"44394",46,0.994,0.272,185787,0.159,0.109,-25.251,0.0376,96.866,0.455,73
"44396",41,0.988,0.476,63147,0.218,0.174,-24.016,0.0475,94.72,0.936,83
"44397",34,0.949,0.408,192347,0.331,0.675,-14.665,0.0634,85.524,0.69,56
"44398",18,0.992,0.122,77455,0.104,0.113,-22.416,0.044,141.957,0.157,73
"44399",27,0.933,0.548,330307,0.309,0.288,-18.132,0.0502,100.28,0.889,55
"44400",42,0.946,0.4,104280,0.114,0.109,-13.997,0.0671,188.503,0.408,18
"44401",35,0.937,0.171,257933,0.00784,0.106,-33.854,0.0418,95.449,0.0356,58
"44402",23,0.966,0.151,233133,0.122,0.0937,-22.937,0.0432,169.996,0.299,9
"44404",30,1.74e-05,0.422,306103,0.793,0.396,-6.742,0.0316,174.163,0.251,13
"44405",30,0.974,0.308,273733,0.131,0.634,-16.762,0.0491,113.405,0.036,44
"44407",1,0.991,0.148,377507,0.00261,0.111,-36.152,0.0367,68.931,0.0762,21
"44412",51,0.874,0.364,150667,0.571,0.121,-15.596,0.0453,84.899,0.38,100
"44414",36,0.98,0.183,338779,0.115,0.0928,-17.341,0.0463,168.902,0.0676,41
"44416",43,0.00473,0.427,227879,0.834,0.349,-3.36,0.0373,143.97,0.526,5
"44417",29,0.995,0.333,242533,0.0819,0.0751,-21.431,0.0615,84.444,0.037,40
"44419",34,0.689,0.149,273240,0.13,0.197,-18.254,0.035,84.976,0.117,42
"44420",1,0.955,0.189,277080,0.0788,0.722,-29.07,0.061,78.009,0.0531,51
"44421",31,0.919,0.163,226187,0.224,0.142,-14.853,0.048,177.115,0.0573,53
"44422",30,0.992,0.397,232240,0.0459,0.106,-25.435,0.0378,135.283,0.0735,44
"44423",35,0.902,0.208,124600,0.0275,0.446,-26.814,0.0452,115.458,0.144,113
"44426",36,0.8,0.239,389973,0.258,0.0624,-12.888,0.0299,94.793,0.117,48
"44427",1,0.839,0.547,66707,0.147,0.335,-28.106,0.109,99.903,0.307,111
"44428",1,0.947,0.127,75333,0.00346,0.166,-38.832,0.0404,141.957,0.039,93
"44429",30,0.951,0.219,176599,0.138,0.0994,-17.772,0.0387,109.626,0.0511,7
"44433",1,0.93,0.419,223053,0.104,0.101,-22.483,0.0476,127.173,0.507,52
"44434",32,0.0032,0.47,189227,0.811,0.107,-5.457,0.0444,163.988,0.587,20
"44436",27,0.975,0.246,174933,0.0366,0.108,-25.138,0.0516,106.845,0.147,62
"44438",49,0.00285,0.46,192600,0.951,0.0523,-6.869,0.108,108.005,0.336,12
"44440",46,0.93,0.178,306533,0.152,0.099,-18.873,0.0409999999999999,119.882,0.0796,60
"44441",38,0.948,0.277,351467,0.0182,0.125,-24.333,0.0463,120.822,0.037,7
"44442",28,0.899,0.167,275760,0.00602,0.12,-32.302,0.0432,128.603,0.0794,60
"44447",31,0.957,0.213,265707,0.173,0.3,-14.29,0.032,81.34,0.124,14
"44449",1,0.938,0.336,115680,0.128,0.186,-24.775,0.0556,154.553,0.231,70
"44450",29,0.993,0.27,180653,0.0291,0.177,-27.887,0.0416,78.817,0.0387,42
"44452",33,0.991,0.306,113053,0.147,0.159,-23.548,0.0427,76.357,0.0351,61
"44454",1,0.959,0.302,146640,0.0277,0.218,-29.661,0.0612,135.561,0.0374,62
"44455",24,0.994,0.196,139867,0.0447,0.0988,-20.643,0.0395,66.797,0.0348,27
"44456",43,0.765,0.399,202413,0.345,0.337,-12.114,0.0371,127.679,0.373,55
"44457",11,0.958,0.325,144040,0.117,0.127,-21.209,0.0392,156.485,0.444,57
"44458",26,0.939,0.116,276787,0.198,0.157,-17.4,0.0374,81.032,0.0346,18
"44459",43,0.993,0.245,328320,0.0466,0.0981,-29.679,0.0465,151.059,0.178,58
"44461",42,0.995,0.382,410133,0.0098,0.0966,-32.488,0.0534,94.861,0.0909,84
"44462",32,0.992,0.388,321587,0.0175,0.0635,-28.001,0.0373,109.849,0.186,46
"44463",50,0.995,0.335,299280,0.0196,0.0761,-24.876,0.0493,141.957,0.0392,60
"44464",38,0.989,0.45,274400,0.0827,0.101,-18.629,0.0822,81.535,0.424,4
"44466",1,0.927,0.248,105960,0.261,0.677,-13.525,0.0312,141.957,0.281,105
"44468",40,0.977,0.301,152133,0.161,0.0977,-20.006,0.0319,139.923,0.169,59
"44469",3,0.994,0.194,96347,0.0442,0.0978,-28.962,0.0396,168.715,0.123,60
"44470",32,0.868,0.324,144200,0.0284,0.157,-24.265,0.0401,102.575,0.184,12
"44471",40,0.995,0.526,362480,0.0205,0.0949,-33.35,0.0644,138.769,0.152,65
"44473",36,0.921,0.336,346627,0.0988,0.112,-11.255,0.0377,109.102,0.211,25
"44474",30,0.878,0.535,224333,0.252,0.122,-17.801,0.0482,112.149,0.245,41
"44475",6,0.965,0.258,169867,0.03,0.14,-29.715,0.0347,74.324,0.0772,93
"44476",3,0.994,0.24,48000,0.251,0.102,-11.31,0.0478,85.275,0.48,42
"44477",33,0.908,0.642,360373,0.0995,0.7,-24.26,0.0451,141.957,0.48,33
"44478",33,0.967,0.292,349480,0.21,0.129,-15.363,0.0525,79.114,0.247,36
"44479",41,0.391,0.557,249658,0.638,0.193,-6.054,0.0279,114.971,0.22,7
"44481",9,0.97,0.172,165680,0.0321,0.105,-26.595,0.0507,46.866,0.0898,54
"44483",33,0.993,0.4,415200,0.00825,0.116,-28.769,0.0551,68.887,0.0419,45
"44485",39,0.887,0.205,262000,0.157,0.208,-14.689,0.0364,102.629,0.133,53
"44486",41,0.921,0.315,363227,0.326,0.592,-15.975,0.0467,147.88,0.271,20
"44488",46,0.987,0.16,65320,0.0348,0.0714,-38.578,0.0462,76.408,0.114,45
"44490",36,0.973,0.304,164533,0.0234,0.106,-20.614,0.0486,76.412,0.036,23
"44491",47,0.987,0.37,263493,0.0896,0.117,-19.157,0.0409999999999999,158.402,0.373,57
"44492",33,0.994,0.388,146600,0.193,0.141,-21.261,0.038,111.322,0.353,35
"44494",1,0.831,0.436,102667,0.137,0.885,-20.944,0.0901,161.158,0.408,72
"44495",36,0.987,0.297,128280,0.0423,0.119,-23.909,0.0579999999999999,76.981,0.537,67
"44496",51,0.951,0.318,290133,0.102,0.0732,-21.32,0.0379,144.759,0.0765,32
"44498",34,0.994,0.298,109333,0.0617,0.139,-25.451,0.0344,91.374,0.0651,40
"44500",24,0.955,0.0798,184693,0.0349,0.0973,-29.814,0.0452,173.507,0.0296,97
"44502",58,0.972,0.193,208040,0.0329,0.0978,-28.228,0.046,82.165,0.0366,104
"44503",36,0.907,0.344,362293,0.0275,0.0972,-25.387,0.0532,98.496,0.234,79
"44504",34,0.0956,0.425,165533,0.523,0.0454,-11.467,0.0366,128.614,0.742,28
"44505",1,0.995,0.419,129133,0.0736,0.0919,-17.836,0.0563,141.957,0.133,91
"44506",1,0.972,0.264,84107,0.211,0.161,-18.813,0.0421,103.858,0.0425,72
"44507",34,0.986,0.1,376987,0.0346,0.0483,-27.761,0.0495,84.115,0.0404,41
"44508",47,0.788,0.159,155933,0.162,0.135,-12.618,0.0358,89.841,0.195,29
"44509",38,0.00286,0.6,334133,0.915,0.32,-4.447,0.0506,141.957,0.306,28
"44510",48,0.991,0.15,272027,0.0969,0.127,-20.803,0.0425,81.014,0.0361,18
"44511",21,0.827,0.508,234000,0.272,0.131,-19.114,0.0364,125.557,0.821,65
"44512",39,0.974,0.0607,382320,0.021,0.151,-29.408,0.04,60.089,0.0331,26
"44514",36,0.989,0.144,192400,0.0615,0.0927,-20.882,0.0404,76.286,0.0374,15
"44515",56,0.995,0.41,245076,0.0514,0.07,-24.708,0.0448,65.828,0.122,53
"44516",25,0.996,0.427,306067,0.0067,0.0748,-34.741,0.0587,83.576,0.0397,39
"44517",31,0.995,0.395,167000,0.0274,0.165,-25.487,0.038,120.199,0.21,9
"44520",1,0.894,0.403,362373,0.154,0.254,-22.423,0.148,101.417,0.223,89
"44521",35,0.604,0.291,382227,0.335,0.0856,-15.067,0.0489,114.589,0.187,40
"44522",35,0.926,0.274,378493,0.0491,0.189,-27.064,0.0411,151.102,0.0728,60
"44525",32,0.893,0.1,209000,0.0221,0.336,-25.052,0.0348,141.957,0.0642,75
"44527",33,0.786,0.309,131587,0.178,0.106,-16.756,0.032,96.085,0.114,42
"44529",36,0.993,0.134,150507,0.169,0.0652,-15.944,0.0371,78.19,0.0667,24
"44532",27,0.991,0.318,308000,0.129,0.0907,-19.925,0.0424,110.405,0.035,57
"44533",31,0.996,0.487,109600,0.00933,0.123,-26.782,0.0354,77.982,0.487,44
"44535",39,0.000305,0.284,212944,0.933,0.214,-6.782,0.0988,194.917,0.126,15
"44536",31,0.0128,0.341,388440,0.931,0.128,-4.929,0.0603,141.957,0.176,32
"44537",3,0.969,0.13,140040,0.143,0.17,-18.814,0.0447,82.515,0.0558,66
"44538",32,0.986,0.354,143789,0.153,0.0861,-22.185,0.0304,86.787,0.297,34
"44539",1,0.84,0.657,143960,0.0528,0.0848,-19.31,0.0522,121.429,0.681,40
"44540",35,0.814,0.289,220333,0.117,0.103,-17.084,0.036,141.957,0.414,29
"44541",49,0.752,0.0831,336062,0.194,0.15,-18.447,0.0441,171.41,0.0415,55
"44542",45,0.989,0.662,168587,0.177,0.186,-20.476,0.0601,118.06,0.631,12
"44543",43,0.987,0.365,40067,0.304,0.162,-22.905,0.0374,107.77,0.977,84
"44544",38,0.965,0.154,272760,0.035,0.132,-24.288,0.0449,172.836,0.0648,58
"44548",54,0.00134,0.508,268907,0.852,0.363,-7.842,0.0718,129.174,0.184,39
"44550",43,0.958,0.195,299987,0.162,0.114,-15.575,0.0399,141.957,0.0383,51
"44551",33,0.806,0.423,123840,0.156,0.623,-17.959,0.039,135.911,0.563,58
"44552",36,0.758,0.462,245587,0.624,0.269,-8.213,0.0631,88.205,0.32,47
"44554",31,0.723,0.282,405000,0.253,0.112,-18.905,0.0333,80.958,0.0706,47
"44555",39,0.991,0.357,322240,0.0979,0.119,-22.929,0.0333,141.957,0.279,54
"44556",33,0.995,0.346,380067,0.0132,0.0706,-28.51,0.0412,66.52,0.0817,42
"44557",36,0.967,0.124,303371,0.0632,0.108,-25.258,0.0521,82.475,0.0361,46
"44558",50,0.00103,0.503,287746,0.814,0.0978,-5.659,0.0315,104.99,0.356,26
"44559",47,0.99,0.141,237960,0.0688,0.161,-18.838,0.0446,60.688,0.0349,18
"44560",34,0.485,0.174,146836,0.292,0.112,-11.576,0.0349,107.172,0.047,24
"44561",45,0.993,0.379,102627,0.185,0.105,-21.031,0.0496,144.908,0.58,54
"44563",26,0.984,0.418,68040,0.297,0.0985,-15.462,0.032,141.957,0.719,59
"44564",35,0.977,0.153,242000,0.0327,0.104,-24.234,0.0415,105.257,0.0379,79
"44565",14,0.951,0.512,202067,0.249,0.103,-18.215,0.0388,136.116,0.769,54
"44566",21,0.993,0.16,283333,0.0183,0.174,-24.399,0.0525,71.799,0.153,57
"44567",41,0.971,0.102,251000,0.0076,0.0967,-40.942,0.0463,89.748,0.0362,40
"44568",50,0.985,0.302,254560,0.0237,0.0955,-26.404,0.0416,125.733,0.049,58
"44570",36,0.775,0.436,134213,0.334,0.0736,-13.382,0.0331,112.874,0.4,26
"44572",32,0.98,0.422,199400,0.18,0.685,-19.507,0.0695,138.764,0.234,65
"44573",35,0.994,0.401,318440,0.0323,0.0989,-25.753,0.0474,62.836,0.117,63
"44574",36,0.76,0.149,312973,0.331,0.116,-14.613,0.0359,91.416,0.0394,16
"44576",22,0.982,0.517,148667,0.012,0.126,-30.035,0.0561,67.151,0.435,32
"44577",53,0.992,0.351,327480,0.0269,0.116,-28.267,0.0378,68.506,0.0899,41
"44578",30,0.982,0.089,221037,0.00772,0.101,-34.393,0.0451,60.922,0.0362,15
"44579",43,0.991,0.138,181400,0.0318,0.348,-25.741,0.0363,145.926,0.0491,51
"44580",31,0.987,0.416,154560,0.0508,0.12,-25.644,0.0478,105.31,0.659,59
"44581",43,0.979,0.37,363960,0.0912,0.0682,-20.209,0.0423,123.185,0.238,64
"44582",32,0.754,0.297,278400,0.431,0.0748,-7.735,0.0327,138.248,0.0892,53
"44583",32,0.994,0.147,257000,0.00978,0.109,-29.588,0.0404,84.478,0.0474,76
"44584",39,0.994,0.298,289147,0.021,0.0697,-29.576,0.0513,136.164,0.119,45
"44585",1,0.872,0.501,153947,0.285,0.111,-15.636,0.12,79.527,0.514,28
"44586",45,0.983,0.488,214667,0.0799,0.118,-28.028,0.0499,105.237,0.275,7
"44587",1,0.995,0.456,220733,0.0108,0.101,-28.383,0.0755,69.457,0.315,37
"44588",46,0.753,0.103,233040,0.422,0.131,-14.916,0.0505,174.453,0.0766,11
